,Sample,Frequency,COG,group,Function
3495,145,0.06262856384508195,P,0,P: Inorganic ion transport and metabolism
3496,145,0.011866581141757537,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3497,145,0.0,R,0,R: General function prediction only
3498,145,0.053007011567981245,T,0,T: Signal transduction mechanisms
3499,145,0.025027095175952755,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3500,145,0.03566609895821813,V,0,V: Defense mechanisms
3501,145,2.2118510981840703e-05,W,0,W: Extracellular structures
3502,145,0.0,Y,0,Y: Nuclear structure
3503,145,0.0003760146866912919,Z,0,Z: Cytoskeleton
3504,146,0.0,A,0,A: RNA processing and modification
3505,146,0.0,B,0,B: Chromatin structure and dynamics
3506,146,0.0440251572327044,C,0,C: Energy production and conversion
3507,146,0.02240566037735849,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3508,146,0.060141509433962265,E,0,E: Amino acid transport and metabolism
3509,146,0.03852201257861635,F,0,F: Nucleotide transport and metabolism
3510,146,0.07232704402515723,G,0,G: Carbohydrate transport and metabolism
3511,146,0.03537735849056604,H,0,H: Coenzyme transport and metabolism
3512,146,0.01768867924528302,I,0,I: Lipid transport and metabolism
3513,146,0.05699685534591195,J,0,"J: Translation, ribosomal structure and biogenesis"
3514,146,0.12028301886792453,K,0,K: Transcription
3515,146,0.22680817610062892,L,0,"L: Replication, recombination and repair"
3516,146,0.06839622641509434,M,0,M: Cell wall/membrane/envelope biogenesis
3517,146,0.01218553459119497,N,0,N: Cell motility
3518,146,0.027122641509433963,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3519,146,0.040880503144654086,P,0,P: Inorganic ion transport and metabolism
3520,146,0.01139937106918239,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3521,146,0.0,R,0,R: General function prediction only
3522,146,0.04520440251572327,T,0,T: Signal transduction mechanisms
3523,146,0.03930817610062893,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3524,146,0.060141509433962265,V,0,V: Defense mechanisms
3525,146,0.0,W,0,W: Extracellular structures
3526,146,0.0,Y,0,Y: Nuclear structure
3527,146,0.0007861635220125787,Z,0,Z: Cytoskeleton
3528,147,0.0,A,0,A: RNA processing and modification
3529,147,0.00023234200743494423,B,0,B: Chromatin structure and dynamics
3530,147,0.06575278810408922,C,0,C: Energy production and conversion
3531,147,0.023466542750929367,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3532,147,0.08828996282527882,E,0,E: Amino acid transport and metabolism
3533,147,0.042053903345724904,F,0,F: Nucleotide transport and metabolism
3534,147,0.09921003717472118,G,0,G: Carbohydrate transport and metabolism
3535,147,0.05413568773234201,H,0,H: Coenzyme transport and metabolism
3536,147,0.02509293680297398,I,0,I: Lipid transport and metabolism
3537,147,0.06784386617100371,J,0,"J: Translation, ribosomal structure and biogenesis"
3538,147,0.10432156133828996,K,0,K: Transcription
3539,147,0.1349907063197026,L,0,"L: Replication, recombination and repair"
3540,147,0.0762081784386617,M,0,M: Cell wall/membrane/envelope biogenesis
3541,147,0.009758364312267658,N,0,N: Cell motility
3542,147,0.030901486988847583,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3543,147,0.04902416356877323,P,0,P: Inorganic ion transport and metabolism
3544,147,0.010687732342007435,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3545,147,0.0,R,0,R: General function prediction only
3546,147,0.04460966542750929,T,0,T: Signal transduction mechanisms
3547,147,0.027184014869888477,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3548,147,0.04460966542750929,V,0,V: Defense mechanisms
3549,147,0.0,W,0,W: Extracellular structures
3550,147,0.0,Y,0,Y: Nuclear structure
3551,147,0.0016263940520446097,Z,0,Z: Cytoskeleton
3552,148,0.0,A,1,A: RNA processing and modification
3553,148,0.0,B,1,B: Chromatin structure and dynamics
3554,148,0.041666666666666664,C,1,C: Energy production and conversion
3555,148,0.013020833333333334,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
3556,148,0.033854166666666664,E,1,E: Amino acid transport and metabolism
3557,148,0.018229166666666668,F,1,F: Nucleotide transport and metabolism
3558,148,0.07291666666666667,G,1,G: Carbohydrate transport and metabolism
3559,148,0.03125,H,1,H: Coenzyme transport and metabolism
3560,148,0.015625,I,1,I: Lipid transport and metabolism
3561,148,0.0546875,J,1,"J: Translation, ribosomal structure and biogenesis"
3562,148,0.15364583333333334,K,1,K: Transcription
3563,148,0.3046875,L,1,"L: Replication, recombination and repair"
3564,148,0.059895833333333336,M,1,M: Cell wall/membrane/envelope biogenesis
3565,148,0.0026041666666666665,N,1,N: Cell motility
3566,148,0.018229166666666668,O,1,"O: Posttranslational modification, protein turnover, chaperones"
3567,148,0.03125,P,1,P: Inorganic ion transport and metabolism
3568,148,0.0078125,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3569,148,0.0,R,1,R: General function prediction only
3570,148,0.046875,T,1,T: Signal transduction mechanisms
3571,148,0.049479166666666664,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
3572,148,0.044270833333333336,V,1,V: Defense mechanisms
3573,148,0.0,W,1,W: Extracellular structures
3574,148,0.0,Y,1,Y: Nuclear structure
3575,148,0.0,Z,1,Z: Cytoskeleton
3576,149,0.00010763104079216446,A,1,A: RNA processing and modification
3577,149,0.0,B,1,B: Chromatin structure and dynamics
3578,149,0.0651167796792595,C,1,C: Energy production and conversion
3579,149,0.022171994403185877,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
3580,149,0.09299321924443009,E,1,E: Amino acid transport and metabolism
3581,149,0.04326767839845011,F,1,F: Nucleotide transport and metabolism
3582,149,0.1090302443224626,G,1,G: Carbohydrate transport and metabolism
3583,149,0.05801313098697664,H,1,H: Coenzyme transport and metabolism
3584,149,0.02583144979011947,I,1,I: Lipid transport and metabolism
3585,149,0.06619309008718115,J,1,"J: Translation, ribosomal structure and biogenesis"
3586,149,0.0926703261220536,K,1,K: Transcription
3587,149,0.11225917554622754,L,1,"L: Replication, recombination and repair"
3588,149,0.08136906683887633,M,1,M: Cell wall/membrane/envelope biogenesis
3589,149,0.010009686793671296,N,1,N: Cell motility
3590,149,0.03315036056398665,O,1,"O: Posttranslational modification, protein turnover, chaperones"
3591,149,0.06404046927133786,P,1,P: Inorganic ion transport and metabolism
3592,149,0.011624152405553761,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3593,149,0.0,R,1,R: General function prediction only
3594,149,0.048649230438058334,T,1,T: Signal transduction mechanisms
3595,149,0.024432246259821332,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
3596,149,0.03842428156280271,V,1,V: Defense mechanisms
3597,149,0.00032289312237649337,W,1,W: Extracellular structures
3598,149,0.0,Y,1,Y: Nuclear structure
3599,149,0.00032289312237649337,Z,1,Z: Cytoskeleton
3600,150,0.0,A,1,A: RNA processing and modification
3601,150,0.0,B,1,B: Chromatin structure and dynamics
3602,150,0.042042042042042045,C,1,C: Energy production and conversion
3603,150,0.024024024024024024,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
3604,150,0.06006006006006006,E,1,E: Amino acid transport and metabolism
3605,150,0.05405405405405406,F,1,F: Nucleotide transport and metabolism
3606,150,0.11711711711711711,G,1,G: Carbohydrate transport and metabolism
3607,150,0.018018018018018018,H,1,H: Coenzyme transport and metabolism
3608,150,0.015015015015015015,I,1,I: Lipid transport and metabolism
3609,150,0.05405405405405406,J,1,"J: Translation, ribosomal structure and biogenesis"
3610,150,0.12612612612612611,K,1,K: Transcription
3611,150,0.24324324324324326,L,1,"L: Replication, recombination and repair"
3612,150,0.04504504504504504,M,1,M: Cell wall/membrane/envelope biogenesis
3613,150,0.006006006006006006,N,1,N: Cell motility
3614,150,0.012012012012012012,O,1,"O: Posttranslational modification, protein turnover, chaperones"
3615,150,0.042042042042042045,P,1,P: Inorganic ion transport and metabolism
3616,150,0.015015015015015015,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3617,150,0.0,R,1,R: General function prediction only
3618,150,0.05105105105105105,T,1,T: Signal transduction mechanisms
3619,150,0.03003003003003003,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
3620,150,0.04504504504504504,V,1,V: Defense mechanisms
3621,150,0.0,W,1,W: Extracellular structures
3622,150,0.0,Y,1,Y: Nuclear structure
3623,150,0.0,Z,1,Z: Cytoskeleton
3624,151,0.0009306654257794323,A,0,A: RNA processing and modification
3625,151,0.0,B,0,B: Chromatin structure and dynamics
3626,151,0.04653327128897161,C,0,C: Energy production and conversion
3627,151,0.0172173103769195,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3628,151,0.06979990693345742,E,0,E: Amino acid transport and metabolism
3629,151,0.034434620753839,F,0,F: Nucleotide transport and metabolism
3630,151,0.09539320614239181,G,0,G: Carbohydrate transport and metabolism
3631,151,0.05258259655653792,H,0,H: Coenzyme transport and metabolism
3632,151,0.020939972080037228,I,0,I: Lipid transport and metabolism
3633,151,0.07584923220102373,J,0,"J: Translation, ribosomal structure and biogenesis"
3634,151,0.08794788273615635,K,0,K: Transcription
3635,151,0.17403443462075385,L,0,"L: Replication, recombination and repair"
3636,151,0.09167054443927408,M,0,M: Cell wall/membrane/envelope biogenesis
3637,151,0.007910656119125175,N,0,N: Cell motility
3638,151,0.037691949744067005,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3639,151,0.05490926012098651,P,0,P: Inorganic ion transport and metabolism
3640,151,0.004187994416007445,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3641,151,0.0,R,0,R: General function prediction only
3642,151,0.044206607724523034,T,0,T: Signal transduction mechanisms
3643,151,0.04653327128897161,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3644,151,0.03722661703117729,V,0,V: Defense mechanisms
3645,151,0.0,W,0,W: Extracellular structures
3646,151,0.0,Y,0,Y: Nuclear structure
3647,151,0.0,Z,0,Z: Cytoskeleton
3648,152,0.00015664160401002505,A,0,A: RNA processing and modification
3649,152,0.0,B,0,B: Chromatin structure and dynamics
3650,152,0.06516290726817042,C,0,C: Energy production and conversion
3651,152,0.023652882205513783,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3652,152,0.08208020050125313,E,0,E: Amino acid transport and metabolism
3653,152,0.04244987468671679,F,0,F: Nucleotide transport and metabolism
3654,152,0.09774436090225563,G,0,G: Carbohydrate transport and metabolism
3655,152,0.05294486215538847,H,0,H: Coenzyme transport and metabolism
3656,152,0.02474937343358396,I,0,I: Lipid transport and metabolism
3657,152,0.05842731829573935,J,0,"J: Translation, ribosomal structure and biogenesis"
3658,152,0.09680451127819549,K,0,K: Transcription
3659,152,0.1049498746867168,L,0,"L: Replication, recombination and repair"
3660,152,0.08442982456140351,M,0,M: Cell wall/membrane/envelope biogenesis
3661,152,0.019736842105263157,N,0,N: Cell motility
3662,152,0.03399122807017544,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3663,152,0.06923558897243108,P,0,P: Inorganic ion transport and metabolism
3664,152,0.01237468671679198,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3665,152,0.0,R,0,R: General function prediction only
3666,152,0.05529448621553885,T,0,T: Signal transduction mechanisms
3667,152,0.03540100250626566,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3668,152,0.039473684210526314,V,0,V: Defense mechanisms
3669,152,0.00046992481203007516,W,0,W: Extracellular structures
3670,152,0.0,Y,0,Y: Nuclear structure
3671,152,0.00046992481203007516,Z,0,Z: Cytoskeleton
3672,153,0.0001279263144428809,A,1,A: RNA processing and modification
3673,153,0.00019188947166432136,B,1,B: Chromatin structure and dynamics
3674,153,0.06914417295637712,C,1,C: Energy production and conversion
3675,153,0.024689778687476013,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
3676,153,0.08967634642445951,E,1,E: Amino acid transport and metabolism
3677,153,0.04068056799283613,F,1,F: Nucleotide transport and metabolism
3678,153,0.08820519380836638,G,1,G: Carbohydrate transport and metabolism
3679,153,0.05027504157605219,H,1,H: Coenzyme transport and metabolism
3680,153,0.027312268133555074,I,1,I: Lipid transport and metabolism
3681,153,0.08455929384674428,J,1,"J: Translation, ribosomal structure and biogenesis"
3682,153,0.09069975694000255,K,1,K: Transcription
3683,153,0.11142381987974927,L,1,"L: Replication, recombination and repair"
3684,153,0.08826915696558782,M,1,M: Cell wall/membrane/envelope biogenesis
3685,153,0.007931431495458616,N,1,N: Cell motility
3686,153,0.036714852245106816,O,1,"O: Posttranslational modification, protein turnover, chaperones"
3687,153,0.06281182039145453,P,1,P: Inorganic ion transport and metabolism
3688,153,0.011129589356530639,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3689,153,0.0,R,1,R: General function prediction only
3690,153,0.04650121529998721,T,1,T: Signal transduction mechanisms
3691,153,0.02871945759242676,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
3692,153,0.04010489957784316,V,1,V: Defense mechanisms
3693,153,0.0003837789433286427,W,1,W: Extracellular structures
3694,153,0.0,Y,1,Y: Nuclear structure
3695,153,0.0004477421005500832,Z,1,Z: Cytoskeleton
3696,154,0.0,A,0,A: RNA processing and modification
3697,154,0.0,B,0,B: Chromatin structure and dynamics
3698,154,0.06117475018279308,C,0,C: Energy production and conversion
3699,154,0.020229100658055083,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3700,154,0.08042895442359249,E,0,E: Amino acid transport and metabolism
3701,154,0.038020960272971,F,0,F: Nucleotide transport and metabolism
3702,154,0.09700219351693883,G,0,G: Carbohydrate transport and metabolism
3703,154,0.04435778698513283,H,0,H: Coenzyme transport and metabolism
3704,154,0.023397514014136,I,0,I: Lipid transport and metabolism
3705,154,0.06604923226907142,J,0,"J: Translation, ribosomal structure and biogenesis"
3706,154,0.09992688276870583,K,0,K: Transcription
3707,154,0.1657323909334633,L,0,"L: Replication, recombination and repair"
3708,154,0.07823543748476725,M,0,M: Cell wall/membrane/envelope biogenesis
3709,154,0.008774067755300999,N,0,N: Cell motility
3710,154,0.029246892517669997,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3711,154,0.05581281988788691,P,0,P: Inorganic ion transport and metabolism
3712,154,0.011455032902754082,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3713,154,0.0,R,0,R: General function prediction only
3714,154,0.04728247623689983,T,0,T: Signal transduction mechanisms
3715,154,0.03046551303923958,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3716,154,0.04143309773336583,V,0,V: Defense mechanisms
3717,154,0.00024372410431391665,W,0,W: Extracellular structures
3718,154,0.0,Y,0,Y: Nuclear structure
3719,154,0.00073117231294175,Z,0,Z: Cytoskeleton
3720,155,0.0,A,0,A: RNA processing and modification
3721,155,0.0,B,0,B: Chromatin structure and dynamics
3722,155,0.04213938411669368,C,0,C: Energy production and conversion
3723,155,0.019448946515397084,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3724,155,0.06807131280388978,E,0,E: Amino acid transport and metabolism
3725,155,0.03079416531604538,F,0,F: Nucleotide transport and metabolism
3726,155,0.07779578606158834,G,0,G: Carbohydrate transport and metabolism
3727,155,0.03484602917341977,H,0,H: Coenzyme transport and metabolism
3728,155,0.018638573743922204,I,0,I: Lipid transport and metabolism
3729,155,0.06726094003241491,J,0,"J: Translation, ribosomal structure and biogenesis"
3730,155,0.1426256077795786,K,0,K: Transcription
3731,155,0.21555915721231766,L,0,"L: Replication, recombination and repair"
3732,155,0.06239870340356564,M,0,M: Cell wall/membrane/envelope biogenesis
3733,155,0.007293354943273906,N,0,N: Cell motility
3734,155,0.028363047001620744,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3735,155,0.04376012965964344,P,0,P: Inorganic ion transport and metabolism
3736,155,0.013776337115072933,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3737,155,0.0,R,0,R: General function prediction only
3738,155,0.050243111831442464,T,0,T: Signal transduction mechanisms
3739,155,0.041329011345218804,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3740,155,0.03403565640194489,V,0,V: Defense mechanisms
3741,155,0.0016207455429497568,W,0,W: Extracellular structures
3742,155,0.0,Y,0,Y: Nuclear structure
3743,155,0.0,Z,0,Z: Cytoskeleton
3744,156,0.0,A,0,A: RNA processing and modification
3745,156,0.0,B,0,B: Chromatin structure and dynamics
3746,156,0.056678820019887305,C,0,C: Energy production and conversion
3747,156,0.025522041763341066,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3748,156,0.08286377195889957,E,0,E: Amino acid transport and metabolism
3749,156,0.035797149486244614,F,0,F: Nucleotide transport and metabolism
3750,156,0.10076234670202187,G,0,G: Carbohydrate transport and metabolism
3751,156,0.05469008949287372,H,0,H: Coenzyme transport and metabolism
3752,156,0.02485913158766987,I,0,I: Lipid transport and metabolism
3753,156,0.06629101756711965,J,0,"J: Translation, ribosomal structure and biogenesis"
3754,156,0.09181305933046072,K,0,K: Transcription
3755,156,0.09844216108717269,L,0,"L: Replication, recombination and repair"
3756,156,0.0941332449453099,M,0,M: Cell wall/membrane/envelope biogenesis
3757,156,0.014915478952601922,N,0,N: Cell motility
3758,156,0.028173682466025852,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3759,156,0.079217765992708,P,0,P: Inorganic ion transport and metabolism
3760,156,0.0069605568445475635,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3761,156,0.0,R,0,R: General function prediction only
3762,156,0.0583360954590653,T,0,T: Signal transduction mechanisms
3763,156,0.03413987404706662,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3764,156,0.04540934703347697,V,0,V: Defense mechanisms
3765,156,0.0,W,0,W: Extracellular structures
3766,156,0.0,Y,0,Y: Nuclear structure
3767,156,0.0009943652635067948,Z,0,Z: Cytoskeleton
3768,157,0.0003232062055591467,A,0,A: RNA processing and modification
3769,157,0.0,B,0,B: Chromatin structure and dynamics
3770,157,0.0491273432449903,C,0,C: Energy production and conversion
3771,157,0.02359405300581771,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3772,157,0.0643180349062702,E,0,E: Amino acid transport and metabolism
3773,157,0.037168713639301874,F,0,F: Nucleotide transport and metabolism
3774,157,0.07175177763413057,G,0,G: Carbohydrate transport and metabolism
3775,157,0.041047188106011635,H,0,H: Coenzyme transport and metabolism
3776,157,0.02068519715578539,I,0,I: Lipid transport and metabolism
3777,157,0.07724628312863607,J,0,"J: Translation, ribosomal structure and biogenesis"
3778,157,0.12637362637362637,K,0,K: Transcription
3779,157,0.18067226890756302,L,0,"L: Replication, recombination and repair"
3780,157,0.07304460245636717,M,0,M: Cell wall/membrane/envelope biogenesis
3781,157,0.013897866839043309,N,0,N: Cell motility
3782,157,0.03232062055591468,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3783,157,0.044925662572721396,P,0,P: Inorganic ion transport and metabolism
3784,157,0.014221073044602456,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3785,157,0.0,R,0,R: General function prediction only
3786,157,0.04880413703943116,T,0,T: Signal transduction mechanisms
3787,157,0.0400775694893342,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3788,157,0.0394311570782159,V,0,V: Defense mechanisms
3789,157,0.0003232062055591467,W,0,W: Extracellular structures
3790,157,0.0,Y,0,Y: Nuclear structure
3791,157,0.0006464124111182935,Z,0,Z: Cytoskeleton
3792,158,0.001226993865030675,A,0,A: RNA processing and modification
3793,158,0.0,B,0,B: Chromatin structure and dynamics
3794,158,0.06134969325153374,C,0,C: Energy production and conversion
3795,158,0.015950920245398775,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3796,158,0.0656441717791411,E,0,E: Amino acid transport and metabolism
3797,158,0.025153374233128835,F,0,F: Nucleotide transport and metabolism
3798,158,0.09018404907975461,G,0,G: Carbohydrate transport and metabolism
3799,158,0.0392638036809816,H,0,H: Coenzyme transport and metabolism
3800,158,0.015950920245398775,I,0,I: Lipid transport and metabolism
3801,158,0.04723926380368098,J,0,"J: Translation, ribosomal structure and biogenesis"
3802,158,0.13067484662576687,K,0,K: Transcription
3803,158,0.21288343558282208,L,0,"L: Replication, recombination and repair"
3804,158,0.06932515337423313,M,0,M: Cell wall/membrane/envelope biogenesis
3805,158,0.007361963190184049,N,0,N: Cell motility
3806,158,0.025766871165644172,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3807,158,0.04723926380368098,P,0,P: Inorganic ion transport and metabolism
3808,158,0.013496932515337423,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3809,158,0.0,R,0,R: General function prediction only
3810,158,0.051533742331288344,T,0,T: Signal transduction mechanisms
3811,158,0.03251533742331288,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3812,158,0.043558282208588955,V,0,V: Defense mechanisms
3813,158,0.0036809815950920245,W,0,W: Extracellular structures
3814,158,0.0,Y,0,Y: Nuclear structure
3815,158,0.0,Z,0,Z: Cytoskeleton
3816,159,0.0,A,0,A: RNA processing and modification
3817,159,0.0,B,0,B: Chromatin structure and dynamics
3818,159,0.0458906967042136,C,0,C: Energy production and conversion
3819,159,0.020859407592824362,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3820,159,0.05673758865248227,E,0,E: Amino acid transport and metabolism
3821,159,0.026700041718815185,F,0,F: Nucleotide transport and metabolism
3822,159,0.06716729244889445,G,0,G: Carbohydrate transport and metabolism
3823,159,0.03254067584480601,H,0,H: Coenzyme transport and metabolism
3824,159,0.01835627868168544,I,0,I: Lipid transport and metabolism
3825,159,0.04630788485607009,J,0,"J: Translation, ribosomal structure and biogenesis"
3826,159,0.1443471005423446,K,0,K: Transcription
3827,159,0.2519816437213183,L,0,"L: Replication, recombination and repair"
3828,159,0.0688360450563204,M,0,M: Cell wall/membrane/envelope biogenesis
3829,159,0.012098456403838132,N,0,N: Cell motility
3830,159,0.027951606174384646,O,0,"O: Posttranslational modification, protein turnover, chaperones"
3831,159,0.04714226115978306,P,0,P: Inorganic ion transport and metabolism
3832,159,0.010012515644555695,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3833,159,0.0,R,0,R: General function prediction only
3834,159,0.04338756779307468,T,0,T: Signal transduction mechanisms
3835,159,0.037129745515227366,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
3836,159,0.0425531914893617,V,0,V: Defense mechanisms
3837,159,0.0,W,0,W: Extracellular structures
3838,159,0.0,Y,0,Y: Nuclear structure
3839,159,0.0,Z,0,Z: Cytoskeleton
3840,160,0.00027009993697668135,A,1,A: RNA processing and modification
3841,160,9.003331232556046e-05,B,1,B: Chromatin structure and dynamics
3842,160,0.07320994482244145,C,1,C: Energy production and conversion
3843,160,0.02090059036129082,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
3844,160,0.0897117647815406,E,1,E: Amino acid transport and metabolism
3845,160,0.042328518694774206,F,1,F: Nucleotide transport and metabolism
3846,160,0.09274717359708806,G,1,G: Carbohydrate transport and metabolism
3847,160,0.05602644407002019,H,1,H: Coenzyme transport and metabolism
3848,160,0.02985247398680369,I,1,I: Lipid transport and metabolism
3849,160,0.08271489022366847,J,1,"J: Translation, ribosomal structure and biogenesis"
3850,160,0.09360892101506128,K,1,K: Transcription
3851,160,0.09353174960449652,L,1,"L: Replication, recombination and repair"
3852,160,0.09067640741360017,M,1,M: Cell wall/membrane/envelope biogenesis
3853,160,0.0100194214716588,N,1,N: Cell motility
3854,160,0.034958648985839044,O,1,"O: Posttranslational modification, protein turnover, chaperones"
3855,160,0.06771791277058226,P,1,P: Inorganic ion transport and metabolism
3856,160,0.01140850686182459,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3857,160,0.0,R,1,R: General function prediction only
3858,160,0.04836075062058676,T,1,T: Signal transduction mechanisms
3859,160,0.02905503607763444,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
3860,160,0.032116168696703494,V,1,V: Defense mechanisms
3861,160,0.00024437613345509266,W,1,W: Extracellular structures
3862,160,0.0,Y,1,Y: Nuclear structure
3863,160,0.00045016656162780226,Z,1,Z: Cytoskeleton
3864,161,0.0,A,1,A: RNA processing and modification
3865,161,0.0009009009009009009,B,1,B: Chromatin structure and dynamics
3866,161,0.05405405405405406,C,1,C: Energy production and conversion
3867,161,0.017117117117117116,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
3868,161,0.06306306306306306,E,1,E: Amino acid transport and metabolism
3869,161,0.032432432432432434,F,1,F: Nucleotide transport and metabolism
3870,161,0.08558558558558559,G,1,G: Carbohydrate transport and metabolism
3871,161,0.025225225225225224,H,1,H: Coenzyme transport and metabolism
3872,161,0.012612612612612612,I,1,I: Lipid transport and metabolism
3873,161,0.06126126126126126,J,1,"J: Translation, ribosomal structure and biogenesis"
3874,161,0.109009009009009,K,1,K: Transcription
3875,161,0.25675675675675674,L,1,"L: Replication, recombination and repair"
3876,161,0.05855855855855856,M,1,M: Cell wall/membrane/envelope biogenesis
3877,161,0.007207207207207207,N,1,N: Cell motility
3878,161,0.027927927927927927,O,1,"O: Posttranslational modification, protein turnover, chaperones"
3879,161,0.04684684684684685,P,1,P: Inorganic ion transport and metabolism
3880,161,0.008108108108108109,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3881,161,0.0,R,1,R: General function prediction only
3882,161,0.03783783783783784,T,1,T: Signal transduction mechanisms
3883,161,0.04504504504504504,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
3884,161,0.05045045045045045,V,1,V: Defense mechanisms
3885,161,0.0,W,1,W: Extracellular structures
3886,161,0.0,Y,1,Y: Nuclear structure
3887,161,0.0,Z,1,Z: Cytoskeleton
3888,162,0.0,A,1,A: RNA processing and modification
3889,162,0.0,B,1,B: Chromatin structure and dynamics
3890,162,0.03914590747330961,C,1,C: Energy production and conversion
3891,162,0.019572953736654804,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
3892,162,0.07295373665480427,E,1,E: Amino acid transport and metabolism
3893,162,0.03558718861209965,F,1,F: Nucleotide transport and metabolism
3894,162,0.08362989323843416,G,1,G: Carbohydrate transport and metabolism
3895,162,0.037366548042704624,H,1,H: Coenzyme transport and metabolism
3896,162,0.019572953736654804,I,1,I: Lipid transport and metabolism
3897,162,0.0498220640569395,J,1,"J: Translation, ribosomal structure and biogenesis"
3898,162,0.14412811387900357,K,1,K: Transcription
3899,162,0.2206405693950178,L,1,"L: Replication, recombination and repair"
3900,162,0.046263345195729534,M,1,M: Cell wall/membrane/envelope biogenesis
3901,162,0.005338078291814947,N,1,N: Cell motility
3902,162,0.017793594306049824,O,1,"O: Posttranslational modification, protein turnover, chaperones"
3903,162,0.0693950177935943,P,1,P: Inorganic ion transport and metabolism
3904,162,0.005338078291814947,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
3905,162,0.0,R,1,R: General function prediction only
3906,162,0.06761565836298933,T,1,T: Signal transduction mechanisms
3907,162,0.023131672597864767,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
3908,162,0.042704626334519574,V,1,V: Defense mechanisms
3909,162,0.0,W,1,W: Extracellular structures
3910,162,0.0,Y,1,Y: Nuclear structure
3911,162,0.0,Z,1,Z: Cytoskeleton
3912,163,0.0,A,0,A: RNA processing and modification
3913,163,0.0004675081813931744,B,0,B: Chromatin structure and dynamics
3914,163,0.05423094904160823,C,0,C: Energy production and conversion
3915,163,0.021037868162692847,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
3916,163,0.07947639083683965,E,0,E: Amino acid transport and metabolism
3917,163,0.0364656381486676,F,0,F: Nucleotide transport and metabolism
3918,163,0.08321645628798503,G,0,G: Carbohydrate transport and metabolism
3919,163,0.053763440860215055,H,0,H: Coenzyme transport and metabolism
